county_name,Year,Series,Permits
Forsyth,2020,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2021,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2022,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2023,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1980,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1981,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1982,Small Multi-Family Permits (2-4 units),4.0
Forsyth,1983,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1984,Small Multi-Family Permits (2-4 units),36.0
Forsyth,1985,Small Multi-Family Permits (2-4 units),28.0
Forsyth,1986,Small Multi-Family Permits (2-4 units),7.0
Forsyth,1987,Small Multi-Family Permits (2-4 units),10.0
Forsyth,1988,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1989,Small Multi-Family Permits (2-4 units),20.0
Forsyth,1990,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1991,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1992,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1993,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1994,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1995,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1996,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1997,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1998,Small Multi-Family Permits (2-4 units),12.0
Forsyth,1999,Small Multi-Family Permits (2-4 units),72.0
Forsyth,2000,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2001,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2002,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2003,Small Multi-Family Permits (2-4 units),8.0
Forsyth,2004,Small Multi-Family Permits (2-4 units),48.0
Forsyth,2005,Small Multi-Family Permits (2-4 units),8.0
Forsyth,2006,Small Multi-Family Permits (2-4 units),8.0
Forsyth,2007,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2008,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2009,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2010,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2011,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2012,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2013,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2014,Small Multi-Family Permits (2-4 units),47.0
Forsyth,2015,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2016,Small Multi-Family Permits (2-4 units),4.0
Forsyth,2017,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2018,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2019,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2020,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2021,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2022,Small Multi-Family Permits (2-4 units),30.0
Forsyth,2023,Small Multi-Family Permits (2-4 units),12.0
Forsyth,1980,Large Multi-Family Permits (5+ units),24.0
Forsyth,1981,Large Multi-Family Permits (5+ units),0.0
Forsyth,1982,Large Multi-Family Permits (5+ units),16.0
Forsyth,1983,Large Multi-Family Permits (5+ units),8.0
Forsyth,1984,Large Multi-Family Permits (5+ units),8.0
Forsyth,1985,Large Multi-Family Permits (5+ units),50.0
Forsyth,1986,Large Multi-Family Permits (5+ units),103.0
Forsyth,1987,Large Multi-Family Permits (5+ units),0.0
Forsyth,1988,Large Multi-Family Permits (5+ units),0.0
Forsyth,1989,Large Multi-Family Permits (5+ units),0.0
Forsyth,1990,Large Multi-Family Permits (5+ units),0.0
Forsyth,1991,Large Multi-Family Permits (5+ units),0.0
Forsyth,1992,Large Multi-Family Permits (5+ units),0.0
Forsyth,1993,Large Multi-Family Permits (5+ units),0.0
Forsyth,1994,Large Multi-Family Permits (5+ units),0.0
Forsyth,1995,Large Multi-Family Permits (5+ units),0.0
Forsyth,1996,Large Multi-Family Permits (5+ units),15.0
Forsyth,1997,Large Multi-Family Permits (5+ units),10.0
Forsyth,1998,Large Multi-Family Permits (5+ units),0.0
Forsyth,1999,Large Multi-Family Permits (5+ units),0.0
Forsyth,2000,Large Multi-Family Permits (5+ units),208.0
Forsyth,2001,Large Multi-Family Permits (5+ units),0.0
Forsyth,2002,Large Multi-Family Permits (5+ units),0.0
Forsyth,2003,Large Multi-Family Permits (5+ units),56.0
Forsyth,2004,Large Multi-Family Permits (5+ units),72.0
Forsyth,2005,Large Multi-Family Permits (5+ units),0.0
Forsyth,2006,Large Multi-Family Permits (5+ units),579.0
Forsyth,2007,Large Multi-Family Permits (5+ units),0.0
Forsyth,2008,Large Multi-Family Permits (5+ units),215.0
Forsyth,2009,Large Multi-Family Permits (5+ units),0.0
Forsyth,2010,Large Multi-Family Permits (5+ units),0.0
Forsyth,2011,Large Multi-Family Permits (5+ units),0.0
Forsyth,2012,Large Multi-Family Permits (5+ units),411.0
Forsyth,2013,Large Multi-Family Permits (5+ units),215.0
Forsyth,2014,Large Multi-Family Permits (5+ units),565.0
Forsyth,2015,Large Multi-Family Permits (5+ units),512.0
Forsyth,2016,Large Multi-Family Permits (5+ units),766.0
Forsyth,2017,Large Multi-Family Permits (5+ units),434.0
Forsyth,2018,Large Multi-Family Permits (5+ units),1261.0
Forsyth,2019,Large Multi-Family Permits (5+ units),0.0
Forsyth,2020,Large Multi-Family Permits (5+ units),0.0
Forsyth,2021,Large Multi-Family Permits (5+ units),54.0
Forsyth,2022,Large Multi-Family Permits (5+ units),1217.0
Forsyth,2023,Large Multi-Family Permits (5+ units),238.0
Fulton,1980,Total Permits,3760.0
Fulton,1981,Total Permits,3774.0
Fulton,1982,Total Permits,4822.0
Fulton,1983,Total Permits,7397.0
Fulton,1984,Total Permits,8548.0
Fulton,1985,Total Permits,7658.0
Fulton,1986,Total Permits,9134.0
Fulton,1987,Total Permits,7088.0
Fulton,1988,Total Permits,8742.0
Fulton,1989,Total Permits,7225.0
Fulton,1990,Total Permits,6192.0
Fulton,1991,Total Permits,3836.0
Fulton,1992,Total Permits,3914.0
Fulton,1993,Total Permits,5107.0
Fulton,1994,Total Permits,7805.0
Fulton,1995,Total Permits,8916.0
Fulton,1996,Total Permits,8124.0
Fulton,1997,Total Permits,8104.0
Fulton,1998,Total Permits,8098.0
Fulton,1999,Total Permits,9157.0
Fulton,2000,Total Permits,9621.0
Fulton,2001,Total Permits,10855.0
Fulton,2002,Total Permits,10824.0
Fulton,2003,Total Permits,12296.0
Fulton,2004,Total Permits,16919.0
Fulton,2005,Total Permits,16114.0
Fulton,2006,Total Permits,18644.0
Fulton,2007,Total Permits,12863.0
Fulton,2008,Total Permits,4667.0
Fulton,2009,Total Permits,1529.0
Fulton,2010,Total Permits,1101.0
Fulton,2011,Total Permits,1954.0
Fulton,2012,Total Permits,3432.0
Fulton,2013,Total Permits,8258.0
Fulton,2014,Total Permits,8098.0
Fulton,2015,Total Permits,9705.0
Fulton,2016,Total Permits,11411.0
Fulton,2017,Total Permits,9024.0
Fulton,2018,Total Permits,10051.0
Fulton,2019,Total Permits,6396.0
Fulton,2020,Total Permits,4289.0
Fulton,2021,Total Permits,5170.0
Fulton,2022,Total Permits,14577.0
Fulton,2023,Total Permits,10101.0
Fulton,1980,All Single-Family Permits,2031.0
Fulton,1981,All Single-Family Permits,2056.0
Fulton,1982,All Single-Family Permits,2246.0
Fulton,1983,All Single-Family Permits,4746.0
Fulton,1984,All Single-Family Permits,4327.0
Fulton,1985,All Single-Family Permits,3893.0
Fulton,1986,All Single-Family Permits,4160.0
Fulton,1987,All Single-Family Permits,4083.0
Fulton,1988,All Single-Family Permits,3874.0
Fulton,1989,All Single-Family Permits,3257.0
Fulton,1990,All Single-Family Permits,3174.0
Fulton,1991,All Single-Family Permits,3392.0
Fulton,1992,All Single-Family Permits,3743.0
Fulton,1993,All Single-Family Permits,4137.0
Fulton,1994,All Single-Family Permits,3980.0
Fulton,1995,All Single-Family Permits,3801.0
Fulton,1996,All Single-Family Permits,3654.0
Fulton,1997,All Single-Family Permits,4435.0
Fulton,1998,All Single-Family Permits,5011.0
Fulton,1999,All Single-Family Permits,4791.0
Fulton,2000,All Single-Family Permits,3446.0
Fulton,2001,All Single-Family Permits,4019.0
Fulton,2002,All Single-Family Permits,3909.0
Fulton,2003,All Single-Family Permits,6014.0
Fulton,2004,All Single-Family Permits,8008.0
Fulton,2005,All Single-Family Permits,9581.0
Fulton,2006,All Single-Family Permits,9491.0
Fulton,2007,All Single-Family Permits,4552.0
Fulton,2008,All Single-Family Permits,2211.0
Fulton,2009,All Single-Family Permits,775.0
Fulton,2010,All Single-Family Permits,783.0
Fulton,2011,All Single-Family Permits,961.0
Fulton,2012,All Single-Family Permits,1668.0
Fulton,2013,All Single-Family Permits,2121.0
Fulton,2014,All Single-Family Permits,2405.0
Fulton,2015,All Single-Family Permits,3016.0
Fulton,2016,All Single-Family Permits,3281.0
Fulton,2017,All Single-Family Permits,3766.0
Fulton,2018,All Single-Family Permits,4394.0
Fulton,2019,All Single-Family Permits,3817.0
Fulton,2020,All Single-Family Permits,2834.0
Fulton,2021,All Single-Family Permits,3513.0
Fulton,2022,All Single-Family Permits,3952.0
Fulton,2023,All Single-Family Permits,2905.0
Fulton,1980,All Multi-Family Permits,1729.0
Fulton,1981,All Multi-Family Permits,1718.0
Fulton,1982,All Multi-Family Permits,2576.0
Fulton,1983,All Multi-Family Permits,2651.0
Fulton,1984,All Multi-Family Permits,4221.0
Fulton,1985,All Multi-Family Permits,3765.0
Fulton,1986,All Multi-Family Permits,4974.0
Fulton,1987,All Multi-Family Permits,3005.0
Fulton,1988,All Multi-Family Permits,4868.0
Fulton,1989,All Multi-Family Permits,3968.0
Fulton,1990,All Multi-Family Permits,3018.0
Fulton,1991,All Multi-Family Permits,444.0
Fulton,1992,All Multi-Family Permits,171.0
Fulton,1993,All Multi-Family Permits,970.0
Fulton,1994,All Multi-Family Permits,3825.0
Fulton,1995,All Multi-Family Permits,5115.0
Fulton,1996,All Multi-Family Permits,4470.0
Fulton,1997,All Multi-Family Permits,3669.0
Fulton,1998,All Multi-Family Permits,3087.0
Fulton,1999,All Multi-Family Permits,4366.0
Fulton,2000,All Multi-Family Permits,6175.0
Fulton,2001,All Multi-Family Permits,6836.0
Fulton,2002,All Multi-Family Permits,6915.0
Fulton,2003,All Multi-Family Permits,6282.0
Fulton,2004,All Multi-Family Permits,8911.0
Fulton,2005,All Multi-Family Permits,6533.0
Fulton,2006,All Multi-Family Permits,9153.0
Fulton,2007,All Multi-Family Permits,8311.0
Fulton,2008,All Multi-Family Permits,2456.0
Fulton,2009,All Multi-Family Permits,754.0
Fulton,2010,All Multi-Family Permits,318.0
Fulton,2011,All Multi-Family Permits,993.0
Fulton,2012,All Multi-Family Permits,1764.0
Fulton,2013,All Multi-Family Permits,6137.0
Fulton,2014,All Multi-Family Permits,5693.0
Fulton,2015,All Multi-Family Permits,6689.0
Fulton,2016,All Multi-Family Permits,8130.0
Fulton,2017,All Multi-Family Permits,5258.0
Fulton,2018,All Multi-Family Permits,5657.0
Fulton,2019,All Multi-Family Permits,2579.0
Fulton,2020,All Multi-Family Permits,1455.0
Fulton,2021,All Multi-Family Permits,1657.0
Fulton,2022,All Multi-Family Permits,10625.0
Fulton,2023,All Multi-Family Permits,7196.0
Fulton,1980,Small Multi-Family Permits (2-4 units),20.0
Fulton,1981,Small Multi-Family Permits (2-4 units),98.0
Fulton,1982,Small Multi-Family Permits (2-4 units),140.0
Fulton,1983,Small Multi-Family Permits (2-4 units),246.0
Fulton,1984,Small Multi-Family Permits (2-4 units),202.0
Fulton,1985,Small Multi-Family Permits (2-4 units),182.0
Fulton,1986,Small Multi-Family Permits (2-4 units),124.0
Fulton,1987,Small Multi-Family Permits (2-4 units),110.0
Fulton,1988,Small Multi-Family Permits (2-4 units),70.0
Fulton,1989,Small Multi-Family Permits (2-4 units),156.0
Fulton,1990,Small Multi-Family Permits (2-4 units),44.0
Fulton,1991,Small Multi-Family Permits (2-4 units),44.0
Fulton,1992,Small Multi-Family Permits (2-4 units),46.0
Fulton,1993,Small Multi-Family Permits (2-4 units),22.0
Fulton,1994,Small Multi-Family Permits (2-4 units),16.0
Fulton,1995,Small Multi-Family Permits (2-4 units),24.0
Fulton,1996,Small Multi-Family Permits (2-4 units),30.0
Fulton,1997,Small Multi-Family Permits (2-4 units),24.0
Fulton,1998,Small Multi-Family Permits (2-4 units),30.0
Fulton,1999,Small Multi-Family Permits (2-4 units),72.0
Fulton,2000,Small Multi-Family Permits (2-4 units),56.0
Fulton,2001,Small Multi-Family Permits (2-4 units),68.0
Fulton,2002,Small Multi-Family Permits (2-4 units),120.0
Fulton,2003,Small Multi-Family Permits (2-4 units),140.0
Fulton,2004,Small Multi-Family Permits (2-4 units),200.0
Fulton,2005,Small Multi-Family Permits (2-4 units),100.0
Fulton,2006,Small Multi-Family Permits (2-4 units),86.0
Fulton,2007,Small Multi-Family Permits (2-4 units),50.0
Fulton,2008,Small Multi-Family Permits (2-4 units),14.0
Fulton,2009,Small Multi-Family Permits (2-4 units),8.0
Fulton,2010,Small Multi-Family Permits (2-4 units),0.0
Fulton,2011,Small Multi-Family Permits (2-4 units),4.0
Fulton,2012,Small Multi-Family Permits (2-4 units),0.0
Fulton,2013,Small Multi-Family Permits (2-4 units),6.0
Fulton,2014,Small Multi-Family Permits (2-4 units),14.0
Fulton,2015,Small Multi-Family Permits (2-4 units),8.0
Fulton,2016,Small Multi-Family Permits (2-4 units),10.0
Fulton,2017,Small Multi-Family Permits (2-4 units),6.0
Fulton,2018,Small Multi-Family Permits (2-4 units),10.0
Fulton,2019,Small Multi-Family Permits (2-4 units),2.0
Fulton,2020,Small Multi-Family Permits (2-4 units),10.0
Fulton,2021,Small Multi-Family Permits (2-4 units),14.0
Fulton,2022,Small Multi-Family Permits (2-4 units),20.0
Fulton,2023,Small Multi-Family Permits (2-4 units),36.0
Fulton,1980,Small Multi-Family Permits (2-4 units),29.0
Fulton,1981,Small Multi-Family Permits (2-4 units),144.0
Fulton,1982,Small Multi-Family Permits (2-4 units),161.0
Fulton,1983,Small Multi-Family Permits (2-4 units),114.0
Fulton,1984,Small Multi-Family Permits (2-4 units),200.0
Fulton,1985,Small Multi-Family Permits (2-4 units),100.0
Fulton,1986,Small Multi-Family Permits (2-4 units),100.0
Fulton,1987,Small Multi-Family Permits (2-4 units),93.0
Fulton,1988,Small Multi-Family Permits (2-4 units),17.0
Fulton,1989,Small Multi-Family Permits (2-4 units),11.0
Fulton,1990,Small Multi-Family Permits (2-4 units),7.0
Fulton,1991,Small Multi-Family Permits (2-4 units),0.0
Fulton,1992,Small Multi-Family Permits (2-4 units),4.0
Fulton,1993,Small Multi-Family Permits (2-4 units),8.0
Fulton,1994,Small Multi-Family Permits (2-4 units),46.0
Fulton,1995,Small Multi-Family Permits (2-4 units),7.0
Fulton,1996,Small Multi-Family Permits (2-4 units),14.0
Fulton,1997,Small Multi-Family Permits (2-4 units),7.0
Fulton,1998,Small Multi-Family Permits (2-4 units),64.0
Fulton,1999,Small Multi-Family Permits (2-4 units),59.0
Fulton,2000,Small Multi-Family Permits (2-4 units),152.0
Fulton,2001,Small Multi-Family Permits (2-4 units),80.0
Fulton,2002,Small Multi-Family Permits (2-4 units),130.0
Fulton,2003,Small Multi-Family Permits (2-4 units),97.0
Fulton,2004,Small Multi-Family Permits (2-4 units),60.0
Fulton,2005,Small Multi-Family Permits (2-4 units),25.0
Fulton,2006,Small Multi-Family Permits (2-4 units),24.0
Fulton,2007,Small Multi-Family Permits (2-4 units),51.0
Fulton,2008,Small Multi-Family Permits (2-4 units),27.0
Fulton,2009,Small Multi-Family Permits (2-4 units),4.0
Fulton,2010,Small Multi-Family Permits (2-4 units),7.0
Fulton,2011,Small Multi-Family Permits (2-4 units),7.0
Fulton,2012,Small Multi-Family Permits (2-4 units),4.0
Fulton,2013,Small Multi-Family Permits (2-4 units),20.0
Fulton,2014,Small Multi-Family Permits (2-4 units),0.0
Fulton,2015,Small Multi-Family Permits (2-4 units),0.0
Fulton,2016,Small Multi-Family Permits (2-4 units),0.0
Fulton,2017,Small Multi-Family Permits (2-4 units),4.0
Fulton,2018,Small Multi-Family Permits (2-4 units),0.0
Fulton,2019,Small Multi-Family Permits (2-4 units),9.0
Fulton,2020,Small Multi-Family Permits (2-4 units),0.0
Fulton,2021,Small Multi-Family Permits (2-4 units),37.0
Fulton,2022,Small Multi-Family Permits (2-4 units),26.0
Fulton,2023,Small Multi-Family Permits (2-4 units),64.0
Fulton,1980,Large Multi-Family Permits (5+ units),1680.0
Fulton,1981,Large Multi-Family Permits (5+ units),1476.0
Fulton,1982,Large Multi-Family Permits (5+ units),2275.0
Fulton,1983,Large Multi-Family Permits (5+ units),2291.0
Fulton,1984,Large Multi-Family Permits (5+ units),3819.0
Fulton,1985,Large Multi-Family Permits (5+ units),3483.0
Fulton,1986,Large Multi-Family Permits (5+ units),4750.0
Fulton,1987,Large Multi-Family Permits (5+ units),2802.0
Fulton,1988,Large Multi-Family Permits (5+ units),4781.0
Fulton,1989,Large Multi-Family Permits (5+ units),3801.0
Fulton,1990,Large Multi-Family Permits (5+ units),2967.0
Fulton,1991,Large Multi-Family Permits (5+ units),400.0
Fulton,1992,Large Multi-Family Permits (5+ units),121.0
Fulton,1993,Large Multi-Family Permits (5+ units),940.0
Fulton,1994,Large Multi-Family Permits (5+ units),3763.0
Fulton,1995,Large Multi-Family Permits (5+ units),5084.0
Fulton,1996,Large Multi-Family Permits (5+ units),4426.0
Fulton,1997,Large Multi-Family Permits (5+ units),3638.0
Fulton,1998,Large Multi-Family Permits (5+ units),2993.0
Fulton,1999,Large Multi-Family Permits (5+ units),4235.0
Fulton,2000,Large Multi-Family Permits (5+ units),5967.0
Fulton,2001,Large Multi-Family Permits (5+ units),6688.0
Fulton,2002,Large Multi-Family Permits (5+ units),6665.0
Fulton,2003,Large Multi-Family Permits (5+ units),6045.0
Fulton,2004,Large Multi-Family Permits (5+ units),8651.0
Fulton,2005,Large Multi-Family Permits (5+ units),6408.0
Fulton,2006,Large Multi-Family Permits (5+ units),9043.0
Fulton,2007,Large Multi-Family Permits (5+ units),8210.0
Fulton,2008,Large Multi-Family Permits (5+ units),2415.0
Fulton,2009,Large Multi-Family Permits (5+ units),742.0
Fulton,2010,Large Multi-Family Permits (5+ units),311.0
Fulton,2011,Large Multi-Family Permits (5+ units),982.0
Fulton,2012,Large Multi-Family Permits (5+ units),1760.0
Fulton,2013,Large Multi-Family Permits (5+ units),6111.0
Fulton,2014,Large Multi-Family Permits (5+ units),5679.0
Fulton,2015,Large Multi-Family Permits (5+ units),6681.0
Fulton,2016,Large Multi-Family Permits (5+ units),8120.0
Fulton,2017,Large Multi-Family Permits (5+ units),5248.0
Fulton,2018,Large Multi-Family Permits (5+ units),5647.0
Fulton,2019,Large Multi-Family Permits (5+ units),2568.0
Fulton,2020,Large Multi-Family Permits (5+ units),1445.0
Fulton,2021,Large Multi-Family Permits (5+ units),1606.0
Fulton,2022,Large Multi-Family Permits (5+ units),10579.0
Fulton,2023,Large Multi-Family Permits (5+ units),7096.0
Gwinnett,1980,Total Permits,5032.0
Gwinnett,1981,Total Permits,4446.0
Gwinnett,1982,Total Permits,5427.0
Gwinnett,1983,Total Permits,9800.0
Gwinnett,1984,Total Permits,12908.0
Gwinnett,1985,Total Permits,11904.0
Gwinnett,1986,Total Permits,10008.0
Gwinnett,1987,Total Permits,6193.0
Gwinnett,1988,Total Permits,5962.0
Gwinnett,1989,Total Permits,3740.0
Gwinnett,1990,Total Permits,4022.0
Gwinnett,1991,Total Permits,4391.0
Gwinnett,1992,Total Permits,5884.0
Gwinnett,1993,Total Permits,7821.0
Gwinnett,1994,Total Permits,8278.0
Gwinnett,1995,Total Permits,9828.0
Gwinnett,1996,Total Permits,9508.0
Gwinnett,1997,Total Permits,9318.0
Gwinnett,1998,Total Permits,11535.0
Gwinnett,1999,Total Permits,9731.0
Gwinnett,2000,Total Permits,12372.0
Gwinnett,2001,Total Permits,11274.0
Gwinnett,2002,Total Permits,10362.0
Gwinnett,2003,Total Permits,9617.0
Gwinnett,2004,Total Permits,10463.0
Gwinnett,2005,Total Permits,9938.0
Gwinnett,2006,Total Permits,9033.0
Gwinnett,2007,Total Permits,4408.0
Gwinnett,2008,Total Permits,1959.0
Gwinnett,2009,Total Permits,719.0
Gwinnett,2010,Total Permits,1239.0
Gwinnett,2011,Total Permits,873.0
Gwinnett,2012,Total Permits,2469.0
Gwinnett,2013,Total Permits,3347.0
Gwinnett,2014,Total Permits,3379.0
Gwinnett,2015,Total Permits,3918.0
Gwinnett,2016,Total Permits,3977.0
Gwinnett,2017,Total Permits,3917.0
Gwinnett,2018,Total Permits,3716.0
Gwinnett,2019,Total Permits,4204.0
Gwinnett,2020,Total Permits,4551.0
Gwinnett,2021,Total Permits,4735.0
Gwinnett,2022,Total Permits,5485.0
Gwinnett,2023,Total Permits,5423.0
Gwinnett,1980,All Single-Family Permits,3968.0
Gwinnett,1981,All Single-Family Permits,2863.0
Gwinnett,1982,All Single-Family Permits,3832.0
Gwinnett,1983,All Single-Family Permits,6602.0
Gwinnett,1984,All Single-Family Permits,7174.0
Gwinnett,1985,All Single-Family Permits,7395.0
Gwinnett,1986,All Single-Family Permits,6532.0
Gwinnett,1987,All Single-Family Permits,5673.0
Gwinnett,1988,All Single-Family Permits,4686.0
Gwinnett,1989,All Single-Family Permits,3573.0
Gwinnett,1990,All Single-Family Permits,3488.0
Gwinnett,1991,All Single-Family Permits,4175.0
Gwinnett,1992,All Single-Family Permits,5840.0
Gwinnett,1993,All Single-Family Permits,7099.0
Gwinnett,1994,All Single-Family Permits,6784.0
Gwinnett,1995,All Single-Family Permits,7215.0
Gwinnett,1996,All Single-Family Permits,7629.0
Gwinnett,1997,All Single-Family Permits,7215.0
Gwinnett,1998,All Single-Family Permits,8243.0
Gwinnett,1999,All Single-Family Permits,8469.0
Gwinnett,2000,All Single-Family Permits,8852.0
Gwinnett,2001,All Single-Family Permits,9646.0
Gwinnett,2002,All Single-Family Permits,9371.0
Gwinnett,2003,All Single-Family Permits,9029.0
Gwinnett,2004,All Single-Family Permits,9384.0
Gwinnett,2005,All Single-Family Permits,9894.0
Gwinnett,2006,All Single-Family Permits,7886.0
Gwinnett,2007,All Single-Family Permits,4278.0
Gwinnett,2008,All Single-Family Permits,1363.0
Gwinnett,2009,All Single-Family Permits,617.0
Gwinnett,2010,All Single-Family Permits,1080.0
Gwinnett,2011,All Single-Family Permits,873.0
Gwinnett,2012,All Single-Family Permits,1564.0
Gwinnett,2013,All Single-Family Permits,2924.0
Gwinnett,2014,All Single-Family Permits,3135.0
Gwinnett,2015,All Single-Family Permits,3285.0
Gwinnett,2016,All Single-Family Permits,3779.0
Gwinnett,2017,All Single-Family Permits,3599.0
Gwinnett,2018,All Single-Family Permits,3254.0
Gwinnett,2019,All Single-Family Permits,3412.0
Gwinnett,2020,All Single-Family Permits,4204.0
Gwinnett,2021,All Single-Family Permits,4266.0
Gwinnett,2022,All Single-Family Permits,3860.0
Gwinnett,2023,All Single-Family Permits,4142.0
Gwinnett,1980,All Multi-Family Permits,1064.0
Gwinnett,1981,All Multi-Family Permits,1583.0
Gwinnett,1982,All Multi-Family Permits,1595.0
Gwinnett,1983,All Multi-Family Permits,3198.0
Gwinnett,1984,All Multi-Family Permits,5734.0
Gwinnett,1985,All Multi-Family Permits,4509.0
Gwinnett,1986,All Multi-Family Permits,3476.0
Gwinnett,1987,All Multi-Family Permits,520.0
Gwinnett,1988,All Multi-Family Permits,1276.0
Gwinnett,1989,All Multi-Family Permits,167.0
Gwinnett,1990,All Multi-Family Permits,534.0
Gwinnett,1991,All Multi-Family Permits,216.0
Gwinnett,1992,All Multi-Family Permits,44.0
Gwinnett,1993,All Multi-Family Permits,722.0
Gwinnett,1994,All Multi-Family Permits,1494.0
Gwinnett,1995,All Multi-Family Permits,2613.0
Gwinnett,1996,All Multi-Family Permits,1879.0
Gwinnett,1997,All Multi-Family Permits,2103.0
Gwinnett,1998,All Multi-Family Permits,3292.0
Gwinnett,1999,All Multi-Family Permits,1262.0
Gwinnett,2000,All Multi-Family Permits,3520.0
Gwinnett,2001,All Multi-Family Permits,1628.0
Gwinnett,2002,All Multi-Family Permits,991.0
Gwinnett,2003,All Multi-Family Permits,588.0
Gwinnett,2004,All Multi-Family Permits,1079.0
Gwinnett,2005,All Multi-Family Permits,44.0
Gwinnett,2006,All Multi-Family Permits,1147.0
Gwinnett,2007,All Multi-Family Permits,130.0
Gwinnett,2008,All Multi-Family Permits,596.0
Gwinnett,2009,All Multi-Family Permits,102.0
Gwinnett,2010,All Multi-Family Permits,159.0
Gwinnett,2011,All Multi-Family Permits,0.0
Gwinnett,2012,All Multi-Family Permits,905.0
Gwinnett,2013,All Multi-Family Permits,423.0
Gwinnett,2014,All Multi-Family Permits,244.0
Gwinnett,2015,All Multi-Family Permits,633.0
Gwinnett,2016,All Multi-Family Permits,198.0
Gwinnett,2017,All Multi-Family Permits,318.0
Gwinnett,2018,All Multi-Family Permits,462.0
Gwinnett,2019,All Multi-Family Permits,792.0
Gwinnett,2020,All Multi-Family Permits,347.0
Gwinnett,2021,All Multi-Family Permits,469.0
Gwinnett,2022,All Multi-Family Permits,1625.0
Gwinnett,2023,All Multi-Family Permits,1281.0
Gwinnett,1980,Small Multi-Family Permits (2-4 units),98.0
Gwinnett,1981,Small Multi-Family Permits (2-4 units),208.0
Gwinnett,1982,Small Multi-Family Permits (2-4 units),414.0
Gwinnett,1983,Small Multi-Family Permits (2-4 units),600.0
Gwinnett,1984,Small Multi-Family Permits (2-4 units),772.0
Gwinnett,1985,Small Multi-Family Permits (2-4 units),686.0
Gwinnett,1986,Small Multi-Family Permits (2-4 units),192.0
Gwinnett,1987,Small Multi-Family Permits (2-4 units),14.0
Gwinnett,1988,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,1989,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,1990,Small Multi-Family Permits (2-4 units),2.0
Gwinnett,1991,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,1992,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,1993,Small Multi-Family Permits (2-4 units),6.0
Gwinnett,1994,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,1995,Small Multi-Family Permits (2-4 units),4.0
Gwinnett,1996,Small Multi-Family Permits (2-4 units),2.0
Gwinnett,1997,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,1998,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,1999,Small Multi-Family Permits (2-4 units),12.0
Gwinnett,2000,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2001,Small Multi-Family Permits (2-4 units),4.0
Gwinnett,2002,Small Multi-Family Permits (2-4 units),6.0
Gwinnett,2003,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2004,Small Multi-Family Permits (2-4 units),6.0
Gwinnett,2005,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2006,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2007,Small Multi-Family Permits (2-4 units),2.0
Gwinnett,2008,Small Multi-Family Permits (2-4 units),10.0
Gwinnett,2009,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2010,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2011,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2012,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2013,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2014,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2015,Small Multi-Family Permits (2-4 units),0.0
Gwinnett,2016,Small Multi-Family Permits (2-4 units),2.0
